,text_a,label
90,Breonna Taylor deserved justice. We cannot accept a system that enables the extrajudicial killing of Black Americans. There is no better way to honor Breonna’s life than to continue the fight for equity and justice for every single American. https://t.co/Oo67XtWIHh QUOTE @AP: BREAKING: No officers charged directly in Breonna Taylor's death; 1 faces 3 counts over shooting into neighboring apartments. https://t.co/mxOfXTwkDI,2
91,"We’re confident enough in the science to commit to receiving an FDA-approved vaccine ourselves.

My latest for @FoxNews with fellow @gopdoccaucus members @DrPhilRoe, @RepAndyHarrisMD, @RepLarryBucshon ⬇️

https://t.co/kolEYnORHW",1
92,Anyone can find an excuse; leaders find a way. Go Army! https://t.co/NgOBePKRCS,1
93,"Amid the immediate life-and-death challenges facing Oregonians from the wildfires, it’s reassuring to know our state’s #VoteByMail system will make it easy and safe for voters to cast their ballots. https://t.co/iJ9YZ9afnT",2
94,"RT @JudiciaryGOP: 🚨#BREAKING: @Jim_Jordan, @RepJamesComer, @RepMikeJohnson, &amp; @RepChipRoy demand answers on arrest of pro-life activists in Washington, D.C. 

https://t.co/2f7RjUGTm7",1
95,"Does anyone really believe these comments are above this president? Does anyone really think he wouldn’t say these despicable things? Everyone is a pawn in his game, including our vets and troops.

https://t.co/wvTFaCHTrH",2
96,"Mitch McConnell is rushing to confirm RBG's replacement before the election, against his own precedent and her dying wish. Political brinkmanship like this is doing horrific damage to our democracy. There should be no confirmation until inauguration. 
https://t.co/bIEgkwKuMy",2
97,"With 26 days left until the election, I am thinking of my friend John Lewis’ parting words to us all:

“The vote is the most powerful nonviolent change agent you have in a democratic society. You must use it because it is not guaranteed. You can lose it.”
https://t.co/pRRF9Vi10E",1
98,Amy Coney Barrett’s legal writings and 70+ @GOP votes to repeal say otherwise. https://t.co/t2Du6kGoeE,3
99,"“Americans don’t like hypocrisy. If some gatherings are acceptable, then similar gatherings should also be deemed acceptable.”

My latest for @FoxNews

https://t.co/bPQBv8fELG",1
100,"But it’s not secure, fraudulent, and totally rigged!
https://t.co/pI8nPoNobW",3
101,"During the pandemic shutdowns, some of those same workers are losing ground again. https://t.co/FulDkGQoAu",1
102,"Very excited for the #VeteransDay grand opening of the @USArmyMuseum, honoring the heroism of those who have served in the @USArmy, @USArmyReserve &amp; @USNationalGuard. 

Don't miss out on the virtual grand opening TOMORROW at 1 p.m. CT! https://t.co/FJlUSH6kfz QUOTE @USArmyMuseum: Celebrating together while apart. Join us for the Grand Opening Ceremony livestream on November 11, 2020, at 2 pm EST: https://t.co/wVDtF9eJnz #WorthTheWait #USArmyMuseum https://t.co/2CkEmASVdy",1
103,"🚨HUGE NEWS🚨

Thanks to private-public partnership through #OperationWarpSpeed, we will have 100 million doses of the @pfizer vaccine ready for distribution if the @US_FDA grants approval! https://t.co/yXrAZee9fP QUOTE @Reuters: Pfizer and BioNTech say their COVID-19 vaccine is more than 90% effective https://t.co/opdJE7dgjF https://t.co/CxMTk4WDBr",1
104,"MUST READ: Whip @SteveScalise wrote an op-ed highlighting the Trump administration’s response to the #COVID19 pandemic. Hundreds of thousands of lives were saved. 

Check it out ⬇️
https://t.co/NfiwRii6Fr",1
105,"RT @dcexaminer: Coney Barrett: ""If confirmed... I would discharge the judicial oath, which requires me to administer justice without respect to persons, do equal right to the poor and rich, and faithfully and impartially discharge my duties under the United States Constitution."" https://t.co/FADewiAu3o",1
106,"Singing an entirely different tune this morning, eh @realDonaldTrump? https://t.co/AkRH671hu3",2
107,"A reminder that President Trump’s “blessing from God” has killed over 212,000 Americans and infected 7.6 million. 
 
Now would be a great time for President Trump and Mitch McConnell to come to the table and pass coronavirus relief for the American people. https://t.co/b9ZlYScl2f",3
108,"Drain the swamp. 

https://t.co/1Lx1xnZdHc",2
109,"Donald Trump has been in office for nearly four years. If he actually wanted to lower drug prices he would have done it already. It’s as simple as that. As long as Trump is president, Big Pharma will continue to get away with murder. https://t.co/3uRCU58MzZ QUOTE @levfacher: NEW: Trump is spending nearly $7 billion in taxpayer money on a blatant ploy to buy off seniors, 40 days before the election, with $200 Rx drug coupons.

WH says the money comes from savings from a regulation that is not yet in force. w/@NicholasFlorko 

https://t.co/CImIc9YsCu",3
110,#DeedsNotWords Fantastic work by true professionals... Anyone can find an excuse; leaders find a way. #Leadership  https://t.co/3LQSl1NyqB,1
111,"Employers want you. 

If you haven't yet had a chance to sign up for my Virtual Job Fair, log on to the event HAPPENING NOW. Until 2PM today, you can meet with employers looking to fill thousands of jobs.

https://t.co/ysgGv9tcxa https://t.co/rghxqPrgMy",1
112,The Trump administration has been stonewalling for months on whether it spied on Americans exercising their constitutional right to peacefully protest. I won't stop fighting to protect Americans’ constitutional rights from these gross violations. https://t.co/Vo8D05H21N,2
113,"Reports show that consumer confusion on how to properly recycle can result in increased contamination and decreased participation. My RECYCLE Act would provide resources to improve education and outreach about what can be recycled. Let's get it passed.
https://t.co/5QEwsdAuXV",2
114,"Last month, I joined @SecretarySonny, @JimInhofe, &amp; @OklahomaAg Secretary @blaynearthur in announcing this $24.2M ReConnect grant. 

Rural broadband is essential. I look forward to this broadband project helping meet the needs of Oklahoma's families. 
https://t.co/wPxm06PTei",1
115,📺Tune in to @cspan: I'll be debating my bipartisan legislation with @RepTerriSewell to extend the Caribbean Basin Trade Partnership Act through 2030. https://t.co/JS84sFhHS1,1
116,"Instead of solving the problem with us, the President just kicked the can down the road with his executive orders.
 
As every new month comes, millions of Americans are pushed deeper into debt -- many facing the prospect of being thrown out of their homes.
https://t.co/3Dh0q7KnbQ QUOTE @AC360: Houston residents struggle with eviction realities as the CDC says it will move to halt those evictions. https://t.co/PRc0XOlJ9D https://t.co/SToHijRCZO",3
117,"RT @SenateGOP: ""Democrats are doing a great disservice to the law and judiciary by treating these hearings like an emotive political ad. 

""They are telling voters that the courts are nothing more than another arena for political disputes.""

Read more in today's @WSJ 👇

https://t.co/9vDuYj0L8T",2
118,"Hoping for a quick, full recovery for Officer Denny Jordan.
 
I'm grateful for all the brave men and women representing law enforcement who were on the scene.
https://t.co/CpS4LXhcI1",1
119,"Last night, we passed a Continuing Resolution to avoid a shutdown and fund the government through December 11.
 

Congress has to stop kicking the can down the road. It’s not fair to the American people. Passing a budget is our job.https://t.co/kSEV2UitC1",2
120,"BOTTOM LINE: 𝐈 𝐭𝐫𝐮𝐬𝐭 𝐭𝐡𝐞 𝐬𝐜𝐢𝐞𝐧𝐜𝐞, 𝐚𝐧𝐝 𝐈 𝐭𝐫𝐮𝐬𝐭 𝐨𝐮𝐫 𝐬𝐜𝐢𝐞𝐧𝐭𝐢𝐬𝐭𝐬. That's why the @gopdoccaucus chairs and vice-chairs have committed to receiving an #OperationWarpSpeed vaccine once the FDA grants approval. 

https://t.co/kolEYnORHW",1
121,The tragic death of @ChadwickBoseman highlights the need for young Black men to take greater control of their health. https://t.co/VYsYRCzjH7,1
122,"Exceptional job by the Summit County Sheriff’s Office! Human trafficking should not happen in #Ohio or anywhere across the globe. I will continue to work at the federal level to end it once and for all. #endhumantrafficking #sesta
 https://t.co/eHHsOtBgbT",2
123,"RT @HoxworthUC: CRITICAL NEED: TYPE O NEGATIVE DONORS NEEDED

Heavy usage in recent weeks has drained the local supply of O- blood. We are asking all eligible O Negative donors to donate blood immediately. 

Call 513-451-0910 or visit https://t.co/NNLMW048OC to schedule. https://t.co/jRGOlX3pyY",1
124,"This weekend, I joined a letter that was sent to AG Barr asking for an investigation into the reports of voter fraud. And I am happy to report he has quickly authorized investigations into these claims. 

Our elections must remain fair and free.

https://t.co/IFGA6eI1v6",1
125,"Billionaires are getting richer, and workers and families are struggling to put food on their tables. https://t.co/Gg48fe7vHT",2
126,"RT @China_TaskForce: 🚨New: The #ChinaTaskForce has released our report- a comprehensive action plan to address the #ChineseCommunistParty’s malign behavior. 

Read the full report⬇️ 

https://t.co/bJDlzIEc3a",1
127,"Today marks the 65th anniversary of the lynching of #EmmettTill, the 14-year-old falsely accused of flirting with a white woman. His murderers were acquitted by an all-white jury.

Sadly, his story of racial violence and injustice still resonates today. https://t.co/gSdDBMVkTn",2
128,"Ronald served in the Korean and Vietnam Wars and among other designations, was presented the Congressional Medal of Honor by President Truman. He was an American hero and loyal Ohioan. https://t.co/0VjU4MmCJY",2
129,"No matter what your age is, we ALL should be taking proper precautions. #MaskUp https://t.co/3u8A1Js48u",2
130,"Families and workers are desperate for any assistance they can get from their government in the face of economic and public health crises resulting from COVID-19 and Trump’s failed response. 

President Trump and Senate R's MUST come to the table. https://t.co/aRRUzR341j",3
131,"5 days in a row of 2,000+ new COVID-19 cases in Ohio1

Please, please, please...

1⃣ Wear a mask. 😷
2⃣ Wash your hands. 🧼
3⃣ Practice social distancing. 🙅🏿‍♀️
https://t.co/qfCGWSrK1C",1
132,"The middle of a deadly pandemic is no time to be taking away people’s health care. This news will serve as a beacon of hope for the tens of millions of Americans who rely on the Affordable Care Act for their coverage.
https://t.co/QxuCvpcpn8",3
133,Dave Spangler was a true champion of our Great Lakes who will be remembered for his lifelong dedication to protecting and improving the lakes. He was a beloved member of his community and will be very sorely missed. https://t.co/uwt7i97bvj,1
134,"Let's be clear – the Trump administration doesn't have a plan to fight COVID-19 because it’s too busy sabotaging any effort to combat the virus. As a result, it’s CHOOSING more infections, more deaths and more economic pain. https://t.co/VffKfpQs2g",2
135,Joining @PC1170 momentarily. Tune in here: https://t.co/Fx2R11hgGD,1
136,".@okfarmbureau, challenge accepted! 

We are counting on you, Oklahoma. Let's make sure #RuralOklahomaCounts! https://t.co/Gu13vVSvrr QUOTE @okfarmbureau: .@LtGovPinnell, we accept your #2020Census challenge! With only two weeks left, visit https://t.co/UIfHfcfKn3 to complete your census today. We challenge @RepFrankLucas, @okstate_agVP &amp; Kelli Payne to share a video &amp; challenge three Oklahomans to do the same. #RuralOklahomaCounts https://t.co/VWv43JWuWj",1
137,"Thanks to #OperationWarpSpeed, the U.S. is developing a safe, effective vaccine to defeat #COVID19.

An effective vaccine will protect Americans &amp; help businesses reopen fully &amp; safely.

Read more about current recovery efforts in @TheAltusTimes ↓
https://t.co/abWKIrtDcY",1
138,"But the @WhiteHouse &amp; Trump don't give a damn about what educators and school staff think!
https://t.co/hzWhFsYDD6",2
139,"Looking forward to joining @USACE_Buffalo @OhioEPA this morning to celebrate their critical partnership in restoring wetlands habitat and providing a more cost-effective disposal of dredged material in the Ashtabula Harbor. Read more via @thestarbeacon ⬇️
https://t.co/XoXoZ5oFsz",1
140,"Trump’s EO to reclassify federal workers is nothing more than a corrupt loyalty test.

It disgraces all of our civil servants, who swear an oath to serve our country as nonpartisans.

And Trump's own advisers know it.
https://t.co/urJjm2Oaoa",3
141,"THREAD: If you don't believe it's within President Trump's character to denigrate the men and women of our armed forces,
 
you haven't been paying attention to the last four years.👇
https://t.co/Kmeg28s8Ms",3
142,For *months* Senate Democrats have been pushing to extend the additional $600 a week for workers only to be stonewalled by Mitch McConnell. Let me be clear: any deal that doesn’t get workers the money they need to pay rent and buy groceries is a bad deal. https://t.co/fl4WDFr1p9 QUOTE @voxdotcom: Senate Republicans are still struggling on a stimulus deal — even as they expedite a Supreme Court nomination https://t.co/Kp9Z4q0vU7,3
143,"🚨DEADLINE ALERT🚨
 
TODAY is the last day to get counted for the #2020Census before it shuts down at midnight. A complete count is crucial to fairly allocate representation and funding for the next decade - don't let your community be undercounted.
https://t.co/ANsOuL1KA2",1
144,"Over 1,200 workers infected &amp; four died from COVID-19 at Smithfield's plant this spring.
 
The Trump Admin FINALLY fined Smithfield - and how much did they make the world's largest pork processor pay?
 
A paltry $13,494 - $10 per infected worker.
https://t.co/gMUFYY6Boz",3
145,"Endless wars have made America less free, less safe, and more burdened by debt. After defeating ISIS and Iran's top terrorist, General Soleimani, it's great to see a sharper focus at the DOD. https://t.co/oJZz5BlyVL",2
146,"Good intentions cannot make this constitutional. 
#5A “No person shall... be deprived of life, liberty, or property, without due process of law; nor shall private property be taken for public use, without just compensation.”
https://t.co/Wus3bbnEvh",3
147,"I’ve been investigating Donald Trump interfering in a criminal investigation as a favor to Turkey. Officials believe Halkbank illegally funded Iran’s nuclear program, but Trump tried to let it off the hook. As usual, he put his business and buddies ahead of the American people. https://t.co/oPINxfpxT7 QUOTE @EricLiptonNYT: JUST POSTED: After President Erdogan of Turkey squeezed President Trump to shut down a criminal investigation into a Turkish bank, the Justice Department moved in ways that answered Erdogan’s pleas, an investigation by NYT has found. With @BenWeiserNYT   https://t.co/RhLEe4463n",2
148,Amy Coney Barrett has a history of legal opinions that are vastly inconsistent with the progress working people have fought so hard to achieve in this nation. https://t.co/RV6e8e9yQz,1
149,Trump is once again abusing the mechanisms of government to boost his reelection. What is absolutely shameless is that he's taken steps to WEAKEN the Farmers to Families program in Ohio by CUTTING the number of small farms eligible to give to this program. https://t.co/EBqI8Ha66Y,3
150,"Millions of American families are struggling to put food on the table because of COVID-19, &amp; the Senate leaves town for a break?!?

Shame on @SenateGOP and @SenateMajLdr McConnell!
https://t.co/ISUWTAZ7rd",1
151,"The NFL possibly shortchanged thousands of Black ex-players concussion settlement payments through a race-based algorithm. @SenBooker, @RepYvetteClarke, @RepMaxineWaters and I are demanding answers from the League. https://t.co/qr9nhnKgGR QUOTE @el_belson: Lawmakers Ask @NFL About Race Norms Used in Concussion Settlement https://t.co/STZwf127Zu @nytimes @NYTSports",2
152,"Merrill's Marauders volunteered for a dangerous mission during World War II and are rightly awarded the Congressional Gold Medal. 

Honored to cosponsor the legislation that recognized this brave group of soldiers and their historic service. https://t.co/wIcTwVN71q",1
153,"Oklahoma’s law enforcement officers risk their lives every single day to ensure the freedoms &amp; property of every single individual are protected.

I’ll always oppose any attempt to ‘Defund the Police’, &amp; I’ll always stand with the men &amp; women in blue who protect our communities. https://t.co/50m7gqsIFB https://t.co/oM1EiKKe7Y QUOTE @Heritage_Action: Thank you @RepFrankLucas for signing the police pledge and standing with our nation's law enforcement officers! We appreciate your leadership and example in opposing any bill, resolution, or movement that calls to “defund the police.” #PolicePledge https://t.co/KbnBtoPJTK",2
154,"Folks across Ohio have been reaching out to express concern that they are not receiving their mail promptly—including shipments of vital meds for our vets.

This is unacceptable.

We need to ensure everyone receives their mail &amp; packages in a timely manner.https://t.co/acUwHWmt9V",2
155,"Millions have lost their health coverage because of the pandemic, and instead of bolstering the ACA to make sure folks would be covered, the President’s quick fix left Americans without coverage or with massive medical bills. https://t.co/YiK3NRq9oB",3
156,"This will keep happening -- and getting worse -- if we continue to do nothing. #ClimateActionNow
https://t.co/b9djzNSU2T",2
157,"The #PaycheckProtectionProgram supported more than 51 million jobs for Americans during the coronavirus pandemic. Having a job helps Ohioans feel finally secure when they go to bed at night. That’s exactly why I fought to create, improve, and extend this program. #BackToBusiness https://t.co/HtLvgcw3aL QUOTE @SelectGOP: 🚨 New Report: Paycheck Protection Program supported more than 51 million jobs amid coronavirus ‼️
https://t.co/tx0vyzTi1x",1
158,"I sat down with @NatUrbanLeague to discuss my new @SenateBanking report on the state of civil rights, fair housing, and discrimination under the Trump Administration.

LISTEN to our conversation 👂
https://t.co/3ZNo2gUDEq",1
159,"Thank you, @RepEBJ, for joining me in the effort to ensure that our nation embraces &amp; harnesses the power of diversity and inclusion. #DiversityIsOurStrength   
https://t.co/g9uHXuHiIs",1
160,"RT @DrPhilRoe: This is an important read. HHS Secretary Azar breaks down Operation Warp Speed, our country’s unprecedented effort to produce a safe, effective vaccine in record time:

https://t.co/SjxhfCI7JP",2
161,"🚨""Novavax coronavirus vaccine is safe, published results show""
https://t.co/HvNxWn6epV",1
162,"Proud to see the @Bengals take a strong stand against racial injustice and police brutality. Powerful and true words: this is not about politics, this is about equality.

https://t.co/AQeiUbas1F",2
163,"Millions of Americans are falling behind. The Administration should come back to the bargaining table so we can get people the help they deserve.
https://t.co/PPSbIe7kC7",1
164,"Even in a year with unprecedented hardships &amp; challenges, there is always reason to have hope in what the future can hold in America. 🇺🇸

There is work ahead to be sure, but @HouseGOP's #CommitmentToAmerica is the best pathway to recovery &amp; normalcy: https://t.co/vgEb2lSgRT https://t.co/XZdC0SsnRv",1
165,"ICYMI: I joined colleagues asking AG Barr, what #DoJ is doing to ensure only legal ballots are being counted and that our elections are, in fact, secure. All Americans benefit when we can maintain trust that just election laws have been honestly applied.
#CountEveryLegalVote https://t.co/rdnjjlFi4M QUOTE @realDailyWire: READ: 39 GOP House Members Send Letter To Barr: Investigate Voter Fraud https://t.co/9c5oPQfgno https://t.co/k3qzbC7BoL",2
166,"RT @RepDebHaaland: .@RepBeatty is leading the way to ensure this Administration doesn’t erase important diversity and inclusion training programs. 
https://t.co/KqT5lQSuDj",1
167,This bipartisan report confirms my own investigation that found the NRA exchanged access to the American political system for the promise of lucrative personal business opportunities. https://t.co/ycy5ZBZY5Y,1
168,"Proud to roll out the @China_TaskForce report today - If we hope to protect our future economic success &amp; national security, we must take action now to significantly recalibrate our relationship with the People’s Republic of China and hold the Chinese Communist Party accountable. https://t.co/i6wPcgZBXW QUOTE @China_TaskForce: 🚨New: The #ChinaTaskForce has released our report- a comprehensive action plan to address the #ChineseCommunistParty’s malign behavior. 

Read the full report⬇️ 

https://t.co/bJDlzIEc3a",2
169,"""'This is an example of how the conduct of clinical trials is supposed to work,' said Anna P. Durbin, M.D., a vaccine researcher and Professor at John Hopkins Bloomberg School of Public Health.""

#OperationWarpSpeed 

https://t.co/kYWinZSIai",1
170,"Speaker Pelosi is blatantly neglecting her leadership responsibilities. We need to be back in Washington next week, in the House Chamber, discussing the needs of the American people, not delaying the important work that needs to be done. 

https://t.co/sQ0NUCkFma",3
171,"More stimulus checks.

In eight months, Americans have received just one $1,200 check.

There should be quarterly, $2,000 checks.
https://t.co/07k2LY7Nd7",3
172,"#GreatNews A job well done by AG Yost and Ohio law enforcement. #DefendThePolice 
Yost said. “Every agency on this team looks for the day when no person is bought and sold in Ohio. Don’t buy sex in Ohio!”
#EndHumanTrafficking 
https://t.co/UVi2srDzY6",1
173,"Tonight, Joe Biden said he would end the American oil &amp; natural gas industry.  Biden doesn’t give a damn about the nearly 10 million men &amp; women who put food on the table working in this field- thousands of whom call E &amp; SE OH home. Disgraceful. https://t.co/6qMGMTKx27 QUOTE @DailyCaller: Joe Biden says he will ""transition from the oil industry"" https://t.co/0TgtYhhLEZ",3
174,".@POTUS understands that the Obama-Biden Administration unjustly terminated these pensions. He is  considering intervening on behalf of the Retirees’ in this over decade-long fight. https://t.co/TB2cuzxVhb QUOTE @JxhnBinder: Exclusive: Forgotten by Obama-Biden Auto Bailout, Delphi Workers Refuse to Forget What Was Taken from Them (Part One)
https://t.co/iekNVaHhk2",3
175,"RT @dcexaminer: .@RepBradWenstrup urges @SpeakerPelosi to call House back to DC next week to debate coronavirus legislation and address rioting.

""Constituents want to hear directly from ... Congress in this time of uncertainty. They need leadership — us — to show up.""

https://t.co/qC0o2EbSCr",3
176,"RT @RepAndyHarrisMD: The Trump Administration is leading the charge with #OperationWarpSpeed. As doctors, @DrPhilRoe @RepBradWenstrup @RepLarryBucshon and I are confident America is on the cusp of a medical breakthrough. 

https://t.co/gxsRCoquxA",1
177,"🤔So rioters &amp; looters can destroy businesses, buildings, and homes. “Peaceful” protestors block roads and pull people from their cars. Murders &amp; mayhem spreading... so the Mayor plans to protect her home &amp; neighborhood? Maybe do the same for the city! https://t.co/3CBKrL6yAa",3
178,Heard yesterday in Bend from @RedCrossCasc about the need for donations of convalescent plasma from recovered #COVID19 patients. Info here about how to donate: https://t.co/oTivwPfGQQ https://t.co/CSFCrpwDdl,1
179,These unprecedented wildfires threatening so many Oregon communities on top of the ongoing public health crisis and its economic fallout add up to a heartbreakingly difficult combination of challenges for thousands of our neighbors and loved ones. https://t.co/2aLAdGOJl1,1
180,"🚨Great news from #OperationWarpSpeed! ⬇️ https://t.co/574QoJjYI8 QUOTE @politico: Moderna's coronavirus vaccine candidate appears to be safe and produces a strong immune response in older adults, according to new data from an early trial presented by the company today at a CDC meeting
https://t.co/8G088fe9aS",1
181,"Heartbroken to hear that @CLEPolice Detective James Skernivitz was shot and killed in the line of duty last night. 

Jane and I offer our deepest condolences to his family, friends, and fellow officers. https://t.co/Say5XfKqL5",2
182,"September marks the 5th straight month of job gains since #COVID19 shut down huge segments of our economy. 

I'll continue pushing for legislation and efforts right in #OH15 to build on this momentum, and continue fostering job creation. 

https://t.co/e6JuSHJ2rO",1
183,"It was an honor to present the Congressional Silver Medal to Joseph Calabria of Mahoning Valley, &amp; James Smith of Ashtabula.

May God bless these veterans who inspire us to do better, to do more, &amp; to always think of others as we live our daily lives.
https://t.co/12SvHE6dbm",1
184,"Senate Republicans got what they wanted: the confirmation of Amy Coney Barrett. Now, they’re skipping town without so much as a single vote on coronavirus aid. Americans deserve better. https://t.co/kfHQZqRlFC",3
185,Deflecting. Distracting. Denying. #MoreOfTheSame https://t.co/i8Rrv4ufjB,3
186,"RT @WaysandMeansGOP: The Paycheck Protection Program has been a crucial lifeline for small businesses and their employees during #coronavirus. 

#PPP has supported over 51 MILLION American jobs. 

Read more about @SelectGOP’s report on this job-saving program. 
https://t.co/VFwnfGwLxf",1
187,We will hold you to your word @SenatorLankford. https://t.co/Hf9uB80YT9,2
188,I'll be speaking on the House floor soon. Tune in to the debate ↓ https://t.co/vI3lbmjnTc QUOTE @RulesReps: HAPPENING NOW: Debate on the rule for H.R. 8015 with @RepRobWoodall managing for Republicans. Watch live: https://t.co/gOvuzbC2Y1,1
189,"Donald Trump and Senate Republican leaders are knowingly pushing Russian disinformation. Their approach to disinformation throws open the doors for hostile foreign powers to manipulate our government through our elected officials. https://t.co/xiBBIOeyPw QUOTE @YahooNews: Trump and GOP pursuit of Russian disinformation 'a direct threat to America,' Dem senator warns https://t.co/FZXWKptJKu https://t.co/ctuKkiRQOx",1
190,"It’s an honor. https://t.co/FnxGoBjRQV https://t.co/R5ofM6Hnue QUOTE @SamirBecic: Congratulations @RepTimRyan on being named one of the Top 40 Fittest U.S. Representatives! BRAVO for being very fit, and especially for promoting a healthy lifestyle to Americans! You Rock!

https://t.co/QwhikWaf0u",1
191,Joining @kilmeade in a few minutes to discuss the historic peace agreement @realDonaldTrump signed yesterday at the WH &amp; today’s Homeland Security hearing. Listen live here https://t.co/7tx7IFdJ0c,1
192,Cities and counties in ALL 50 states need help &amp; they need it now! Congress must pass another COVID-19 relief bill ASAP.  #HEROESAct https://t.co/q0IBZI6gyd,2
193,"We need a national strategy. American lives are at stake.
https://t.co/7HzyxyNeSN QUOTE @dabeard: More than 8 million Americans have been infected with #COVID19, and an epidemiologist says ""we are heading in the wrong direction."" https://t.co/YBPxQ7isRK https://t.co/k11I9HvJUg",2
194,Imagine if Donald Trump put the same effort into helping families during a crisis as he does peddling fake tax cuts and fake health insurance. https://t.co/uDXG9RLzAZ,1
195,"I stand with all people of faith as they fight for the ability to attend church and safety practice their faith. Churches across our country have safety reopened and San Francisco must stop discriminating again religious individuals.
https://t.co/iTD0S8VKsK",3
196,"This is a moral and policy failure.

Millions of Americans have fallen into poverty since CARES Act relief dried up.

Poverty is rising the fastest among African Americans.

It’s long past time for the Senate to vote on the House-passed Heroes Act.
https://t.co/lQiOipI8nq",1
197,"The consequences of R's doing nothing at this point will cause even further irreversible damage. If Senate R's refuse to act, the economic fallout will be entirely on them and Trump’s failed leadership, in addition to the suffering they’ve already foisted upon the American public https://t.co/PzjGj4zne7 QUOTE @RepMarcyKaptur: Families and workers are desperate for any assistance they can get from their government in the face of economic and public health crises resulting from COVID-19 and Trump’s failed response. 

President Trump and Senate R's MUST come to the table. https://t.co/aRRUzR341j",
198,"🚨 14 days 🚨

Only 66% of households have self-responded to the census.

Respond today, and encourage your friends and family to do the same. 

Visit https://t.co/1Fjojpj8Zk to #GetCounted!
https://t.co/6QvNAcCGeY QUOTE @NBCNews: Only about 66% of households have so far self-responded to the census, with only a few weeks remaining to compile data that illustrates the racial makeup of America and helps determine the distribution of $1.5T in federal aid, Census Bureau says. https://t.co/GsrLgSYlZW",2
199,"Important read from my colleagues @repgregwalden, @michaelcburgess, &amp; @RepGuthrie on the safety of #OperationWarpSpeed:
https://t.co/HQ5AtG12mU",1
200,"Chris Wray refuses to cooperate with Senate investigators. 

Chris Wray refuses to cooperate with House investigators. 

The FBI director needs to do his job. 

https://t.co/k02OE4ACKu",2
201,"Under Chris Krebs’ leadership, CISA has been a trusted source of election security information. If Donald Trump fires him, it will suggest Trump is preparing to spread lies about the election from a government agency. https://t.co/OEinu9kjmp QUOTE @Bing_Chris: https://t.co/rOMxs2zSCg",2
202,"Each time Donald Trump and his enablers talk this week about his “defense of the Constitution” and assert the false claim that he somehow has “total authority,” read this: https://t.co/plpxvKKuL8",1
203,".@CLEpolice Det. James Skernivitz was killed in the line of duty. 

A heartbreaking reminder of the price paid by a brave few to protect the freedoms we all enjoy every day.

Please join me in lifting Det. Skernivitz’s family &amp; fellow officers up in prayer.https://t.co/Say5XfKqL5",1
204,"Absentee ballots in Ohio are requested by the registered voter, who provides ID, and the correct address. Ballot harvesting is illegal in Ohio. Pelosi wants ballots mailed to every registered voter, no ID, to address on file, w/ harvesting, &amp; few controls. https://t.co/4lWb1r9eyh",3
205,"Every 50 seconds, somewhere in the world, someone dies from breast cancer. That's more than 1,700 women AND men every day.

Honoring all who have lost their lives from #BreastCancer and the millions of survivors. Learn more: https://t.co/lW7Lz4gvRa

#BreastCancerAwarenessMonth https://t.co/L2J9M1qBPh",1
206,"Enjoyed talking to @TheBushCenter about the challenges of foreign state sponsored disinformation, the role of the Global Engagement Center and ensuring our elections are free, fair and secure from foreign influence. https://t.co/6JiCXriN67",2
207,"If the mob can “cancel” Lincoln, no one is safe. https://t.co/VELkrElV1y QUOTE @ScottGreenfield: University of Wisconsin-Madison, student govt unanimously voted to remove statue of Abraham Lincoln as a “remnant of White Supremacy.”
https://t.co/sowF2UJ51W",3
208,RT @HomeportOH: @RepBeatty We look forward to seeing you! The link to watch the event at 11am is available on our website. https://t.co/PVctDzPYgB,1
209,"This election will define the future and direction of our country for generations to come. This National Voter Registration Day, register and make your plan to vote. The future of our democracy depends on it. https://t.co/5X3I6HmQj3",1
210,".@senatemajldr: the American people can’t wait. We need a comprehensive relief package. #HeroesActNow
https://t.co/0NagknXzm6 QUOTE @RebeccaARainey: Without another aid package, several CARES Act jobless aid programs will be cut off entirely on Dec. 31. More than half of those receiving unemployment benefits — about 13.4 million people — stand to be left with no income. W/ @eleanor_mueller https://t.co/W94bfcRJNr",1
211,"🚨EVERYTHING IS ON THE LINE🚨 
You count! #EveryoneCounts!
 
Complete your #2020Census TODAY at: https://t.co/YXsKwrl9QA.  
https://t.co/kGcfDrC1Io https://t.co/eBJwd4jS82",1
212,"RT @K101online: ICYMI: @SenatorLankford joined the K-101 Morning Show for nearly and hour to discuss the US Postal Service controversy, election security, beef packer collusion, and race relation.  https://t.co/NInxGzHfJC",1
213,"For years, the Chinese Communist Party (#CCP) has gotten away w/human rights violations, economic misconduct &amp; empty promises. It is time to take actionable steps towards addressing the growing dangers of the CCP. https://t.co/jSJbl6fMBg QUOTE @China_TaskForce: 🚨New: The #ChinaTaskForce has released our report- a comprehensive action plan to address the #ChineseCommunistParty’s malign behavior. 

Read the full report⬇️ 

https://t.co/bJDlzIEc3a",3
214,"RT @OKHealthyFam: @SenatorLankford sat down with @US_FDA @SteveFDA to discuss scientific integrity of the COVID-19 vaccine. Listen here:
https://t.co/AzSx8LR2E9",1
215,"Trying to desperately rewrite history, but @realBobWoodward has receipts. ☎️
https://t.co/Wt7iiT7CfG",1
216,The only person trying to rig the 2016 AND 2020 election was/is Trump &amp; his Russian pals! https://t.co/2PZo2YXxKS,2
